id,type,name_c,name_j,name_e,buy,sell,category,tag,themes,series,interact,size,obtainedFrom,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,bodyTitle,patternTitle,bodyCustomize,patternCustomize,filename,version,variations
5717,furnitures,徽章門牌,エンブレムなドアプレート,crest doorplate,,3000,壁掛物,屋門裝飾,['富裕'],無,False,1x1 ,DIY,True,"[{'count': 4, 'itemName': '鐵礦石'}]",['自戀型村民'],,顏色,無,True,False,FtrDoorOrnamentCrest_Remake_0_0,1.0.0,"{'bodys': {'銀色': '0', '金色&銀色': '1', '銀色&藍色': '2', '紅色&白色': '3', '銀色&綠色': '4', '彩色': '5'}, 'pattrens': {}}"
5718,furnitures,原木門牌,ログなドアプレート,timber doorplate,,400,壁掛物,屋門裝飾,"['客廳', '兒童房']",無,False,1x1 ,DIY,True,"[{'count': 2, 'itemName': '木材'}, {'count': 1, 'itemName': '粉紅玫瑰'}]",['成熟型村民'],,顏色,無,True,False,FtrDoorOrnamentLog_Remake_0_0,1.0.0,"{'bodys': {'自然木色': '0', '棕色': '1', '深棕色': '2', '淺棕色': '3', '煙燻棕': '4', '黑色': '5', '藍色': '6', '粉紅色': '7'}, 'pattrens': {}}"
5719,furnitures,化石門牌,かせきのドアプレート,fossil doorplate,,500,壁掛物,屋門裝飾,['設施'],無,False,1x1 ,DIY,True,"[{'count': 1, 'itemName': '化石'}, {'count': 2, 'itemName': '石頭'}]",['運動型村民'],,顏色,無,True,False,FtrDoorOrnamentFossil_Remake_0_0,1.0.0,"{'bodys': {'灰色': '0', '藍色': '1'}, 'pattrens': {}}"
5745,furnitures,可愛波斯菊花圈,キュートなコスモスのリース,pretty cosmos wreath,,1200,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '橘色波斯菊'}, {'count': 3, 'itemName': '粉紅波斯菊'}, {'count': 3, 'itemName': '紅色波斯菊'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathCosmosMix,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5746,furnitures,清新銀蓮花花圈,クールなアネモネのリース,cool windflower wreath,,1200,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '藍色銀蓮花'}, {'count': 3, 'itemName': '粉紅銀蓮花'}, {'count': 3, 'itemName': '白色銀蓮花'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathAnemoneMix,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5747,furnitures,精美玫瑰花圈,ファンシーなバラのリース,fancy rose wreath,,1200,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '橘色玫瑰'}, {'count': 3, 'itemName': '粉紅玫瑰'}, {'count': 3, 'itemName': '黃色玫瑰'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathRoseMix,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5748,furnitures,繽紛三色堇花圈,ポップなパンジーのリース,snazzy pansy wreath,,1200,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '紅黃三色堇'}, {'count': 3, 'itemName': '藍色三色堇'}, {'count': 3, 'itemName': '黃色三色堇'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathPansyMix,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5749,furnitures,精美菊花花圈,ファンシーなキクのリース,fancy mum wreath,,1200,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '粉紅菊花'}, {'count': 3, 'itemName': '紫色菊花'}, {'count': 3, 'itemName': '紅色菊花'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathMumMix,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5750,furnitures,清新風信子花圈,クールなヒヤシンスのリース,cool hyacinth wreath,,1440,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '橘色風信子'}, {'count': 3, 'itemName': '藍色風信子'}, {'count': 3, 'itemName': '粉紅風信子'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathHyacinthMix,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5751,furnitures,可愛鬱金香花圈,キュートなチューリップのリース,pretty tulip wreath,,2400,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '橘色鬱金香'}, {'count': 3, 'itemName': '粉紅鬱金香'}, {'count': 3, 'itemName': '紫色鬱金香'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathTulipMix,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5764,furnitures,典雅波斯菊花圈,シックなコスモスのリース,chic cosmos wreath,,4800,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '黑色波斯菊'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathCosmosRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5765,furnitures,典雅銀蓮花花圈,シックなアネモネのリース,chic windflower wreath,,4800,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '紫色銀蓮花'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathAnemoneRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5766,furnitures,深色玫瑰花圈,ダークなバラのリース,dark rose wreath,,4320,壁掛物,屋門裝飾,"['奇幻', '恐怖']",花朵,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '黑色玫瑰'}, {'count': 6, 'itemName': '紫色玫瑰'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathRoseRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5767,furnitures,清新三色堇花圈,クールなパンジーのリース,cool pansy wreath,,4800,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '紫色三色堇'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathPansyRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5768,furnitures,自然風菊花花圈,ナチュラルなキクのリース,natural mum wreath,,4800,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '綠色菊花'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathMumRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5769,furnitures,紫色風信子花圈,むらさきのヒヤシンスのリース,purple hyacinth wreath,,4800,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '紫色風信子'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathHyacinthRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5770,furnitures,深色百合花圈,ダークなユリのリース,dark lily wreath,,1600,壁掛物,屋門裝飾,"['奇幻', '恐怖']",花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '黑色百合'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathYuriRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5771,furnitures,深色鬱金香花圈,ダークなチューリップのリース,dark tulip wreath,,1600,壁掛物,屋門裝飾,"['奇幻', '恐怖']",花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '黑色鬱金香'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathTulipRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5772,furnitures,藍色玫瑰花圈,あおいバラのリース,blue rose wreath,,20000,壁掛物,屋門裝飾,['奇幻'],花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '藍色玫瑰'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathRoseUrtraRare,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5820,furnitures,金色玫瑰花圈,きんのバラのリース,gold rose wreath,,20000,壁掛物,屋門裝飾,['富裕'],花朵,False,1x1 ,DIY,True,"[{'count': 10, 'itemName': '金色玫瑰'}]",['所有村民'],,無,無,False,False,FtrDoorOrnamentWreathRoseGold,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5922,furnitures,鋸鍬形蟲模型,ノコギリクワガタのもけい,saw stag model,,6000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectNokogirikuwagataToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5924,furnitures,巨大獨角仙模型,おおいなるカブトのもけい,grand h. hercules model,,36000,小物件,昆蟲,[],無,False,2x1,龍克斯,False,,,,無,無,False,False,FtrInsectHerakuresuohkabutoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5927,furnitures,黃蜂模型,ハチのもけい,wasp model,,7500,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectHachiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5928,furnitures,蜜蜂模型,ミツバチのもけい,honeybee model,,600,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMitsubachiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5929,furnitures,寶石金龜模型,プラチナコガネのもけい,scarab beetle model,,30000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectPurachinakoganeToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5931,furnitures,牢籠,おり,jail bars,,3750,家具,牧場,"['設施', '恐怖']",無,False,2x0.5,DIY,True,"[{'count': 5, 'itemName': '鐵礦石'}]",['暴躁型村民'],,主體顏色,無,True,False,FtrScreenCage_Remake_0_0,1.0.0,"{'bodys': {'銀色': '0', '黑色': '1', '鐵鏽色': '2'}, 'pattrens': {}}"
5935,furnitures,跳蚤模型,ノミのもけい,flea model,,210,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectNomiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5936,furnitures,蚊子模型,カのもけい,mosquito model,,390,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKaToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5938,furnitures,獨角仙模型,カブトムシのもけい,horned dynastid model,,4050,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKabutomushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5941,furnitures,金色糞金龜,きんのスカラベ,golden dung beetle,,30000,小物件,昆蟲,['富裕'],無,False,1x1,DIY,True,"[{'count': 3, 'itemName': '金礦石'}]",['悠閒型村民'],,無,無,False,False,FtrInsectKabutomushiGold,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5944,furnitures,鳳蝶模型,アゲハチョウのもけい,tiger butterfly model,,720,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectAgehachoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5954,furnitures,牡羊座木馬,アリエスのもくば,Aries rocking chair,,12125,家具,玩具,"['富裕', '奇幻']",星星,True,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '牡羊座碎片'}, {'count': 1, 'itemName': '金礦石'}, {'count': 5, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacAries,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5955,furnitures,處女座豎琴,ヴァルゴのハープ,Virgo harp,,22050,家具,樂器,"['富裕', '音樂']",星星,True,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '處女座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 4, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacVirgo,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5956,furnitures,水瓶座水瓶,アクエリアスのみずがめ,Aquarius urn,,22125,家具,浴室用品,"['富裕', '浴室‧廁所']",星星,False,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '水瓶座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 5, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacAquarius,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5957,furnitures,摩羯座擺飾,カプリコーンのおきもの,Capricorn ornament,,22650,家具,櫃子,['富裕'],星星,False,2x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '摩羯座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 12, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacCapricornus,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5958,furnitures,射手座箭矢,サジタリアスのや,Sagittarius arrow,,21750,壁掛物,玩具,['富裕'],星星,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '射手座碎片'}, {'count': 2, 'itemName': '金礦石'}]",['傅珂'],,無,無,False,False,FtrZodiacSagittarius,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5959,furnitures,巨蟹座桌子,キャンサーのテーブル,Cancer table,,21975,家具,桌子,['富裕'],星星,False,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '巨蟹座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 3, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacCancer,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5960,furnitures,雙子座衣櫃,ジェミニのクロゼット,Gemini closet,,22200,家具,櫃子,['富裕'],星星,False,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '雙子座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 6, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacGemini,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5961,furnitures,金牛座浴缸,タウラスのバスタブ,Taurus bathtub,,12350,家具,浴缸,"['浴室‧廁所', '富裕']",星星,False,2x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '金牛座碎片'}, {'count': 1, 'itemName': '金礦石'}, {'count': 8, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacTaurus,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5962,furnitures,天蠍座燈,スコーピオのランプ,Scorpio lamp,,22125,小物件,燈,"['富裕', '恐怖']",星星,True,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '天蠍座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 5, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacScorpio,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5963,furnitures,雙魚座燈,ピスケスのランプ,Pisces lamp,,22050,家具,燈,['富裕'],星星,True,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '雙魚座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 4, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacPisces,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5964,furnitures,獅子座雕塑,レオのちょうこく,Leo sculpture,,21975,壁掛物,雕塑,['富裕'],星星,False,1x1 ,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 2, 'itemName': '獅子座碎片'}, {'count': 2, 'itemName': '金礦石'}, {'count': 3, 'itemName': '石頭'}]",['傅珂'],,無,無,False,False,FtrZodiacLeo,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5970,furnitures,柴火,まき,firewood,,960,小物件,植物,"['車庫', '庭園']",無,False,1x1,DIY,True,"[{'count': 8, 'itemName': '木材'}]",['運動型村民'],,無,無,False,False,FtrFirewood,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5972,furnitures,野外圓木長椅,ワイルドなまるたのベンチ,wild log bench,,960,家具,椅子,['庭園'],圓木,True,2x1,DIY,True,"[{'count': 8, 'itemName': '硬木材'}]",['運動型村民'],,樹木品種,無,True,False,FtrWoodBench_Remake_0_0,1.0.0,"{'bodys': {'深木色': '0', '橘木色': '1', '白木色': '2', '白樺木色': '3'}, 'pattrens': {}}"
5973,furnitures,圓木樁,まるたのくい,log stakes,,360,家具,牧場,['庭園'],圓木,False,1x1,DIY,True,"[{'count': 3, 'itemName': '木材'}]","['自戀型村民', '狸克']",,樹木品種,無,True,False,FtrWoodPile_Remake_0_0,1.0.0,"{'bodys': {'深木色': '0', '橘木色': '1', '白木色': '2', '白樺木色': '3'}, 'pattrens': {}}"
5975,furnitures,平衡玩具,やじろべえ,traditional balancing toy,,1840,小物件,玩具,"['兒童房', '奇幻']",樹果‧落葉,True,1x1,DIY,True,"[{'count': 4, 'itemName': '橡栗'}, {'count': 2, 'itemName': '硬木材'}]",['氣球'],僅在秋季期間獲得,無,無,False,False,FtrBalancingtoy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5976,furnitures,竹球,たけのまり,bamboo sphere,,480,小物件,玩具,['東洋風'],竹子,False,1x1,DIY,True,"[{'count': 3, 'itemName': '竹子材料'}]",['普通型村民'],,竹子種類,無,True,False,FtrBambooBall_Remake_0_0,1.0.0,"{'bodys': {'青竹': '0', '枯竹': '1', '燻竹': '2'}, 'pattrens': {}}"
5977,furnitures,竹筍燈,たけのこランプ,bamboo-shoot lamp,,4900,小物件,燈,['東洋風'],竹子,True,1x1,DIY,True,"[{'count': 4, 'itemName': '春筍'}, {'count': 5, 'itemName': '竹筍'}, {'count': 4, 'itemName': '黏土'}]",['氣球'],僅在春季期間獲得,無,無,False,False,FtrBambooshootLamp,1.0.0,"{'bodys': {}, 'pattrens': {}}"
5978,furnitures,竹製便當盒,たけのべんとうばこ,bamboo lunch box,,640,小物件,餐飲,['東洋風'],竹子,False,1x1,DIY,True,"[{'count': 4, 'itemName': '竹子材料'}]",['成熟型村民'],,竹子種類,無,True,False,FtrBambooLunch_Remake_0_0,1.0.0,"{'bodys': {'青竹': '0', '枯竹': '1', '燻竹': '2'}, 'pattrens': {}}"
5979,furnitures,流水素麵,ながしそうめん,bamboo noodle slide,,3160,家具,日式,['東洋風'],竹子,True,3x1,DIY,True,"[{'count': 7, 'itemName': '春筍'}, {'count': 3, 'itemName': '木材'}]","['氣球', '西施惠']",僅在春季期間獲得,無,無,False,False,FtrBambooSomen,1.0.0,"{'bodys': {}, 'pattrens': {}}"
6030,furnitures,櫻花盆栽,さくらのぼんさい,cherry-blossom bonsai,,3300,小物件,植物,"['東洋風', '奇幻']",櫻花,False,1x1,DIY,True,"[{'count': 6, 'itemName': '櫻花花瓣'}, {'count': 2, 'itemName': '硬木材'}, {'count': 3, 'itemName': '雜草'}, {'count': 3, 'itemName': '黏土'}]",['氣球'],僅在櫻花季節期間獲得,無,無,False,False,FtrBonsaiSakura,1.0.0,"{'bodys': {}, 'pattrens': {}}"
6031,furnitures,櫻花樹枝,さくらのえだ,cherry-blossom branches,,4240,家具,植物,"['東洋風', '奇幻']",櫻花,True,1.5x1.5,DIY,True,"[{'count': 8, 'itemName': '櫻花花瓣'}, {'count': 4, 'itemName': '樹枝'}, {'count': 5, 'itemName': '黏土'}]",['氣球'],僅在櫻花季節期間獲得,無,無,False,False,FtrSakuraBranch,1.0.0,"{'bodys': {}, 'pattrens': {}}"
6032,furnitures,櫻花花瓣堆,さくらのはなびらのやま,cherry-blossom-petal pile,,2000,家具,植物,"['東洋風', '奇幻']",櫻花,True,1x1,DIY,True,"[{'count': 5, 'itemName': '櫻花花瓣'}]",['氣球'],僅在櫻花季節期間獲得,無,無,False,False,FtrSakuraPetal,1.0.0,"{'bodys': {}, 'pattrens': {}}"
6033,furnitures,賞花組合,おはなみセット,outdoor picnic set,,4000,家具,戶外裝飾,"['東洋風', '庭園']",櫻花,False,1.5x1.5,DIY,True,"[{'count': 10, 'itemName': '櫻花花瓣'}]","['氣球', '西施惠']",僅在櫻花季節期間獲得,無,無,False,False,FtrSakuraPicnicset,1.0.0,"{'bodys': {}, 'pattrens': {}}"
6075,furnitures,樹果掛飾,きのみのモビール,tree's bounty mobile,,2030,壁掛物,日用品,['奇幻'],樹果‧落葉,True,1x1.5 ,DIY,True,"[{'count': 2, 'itemName': '松果'}, {'count': 3, 'itemName': '橡栗'}, {'count': 3, 'itemName': '樹枝'}]",['氣球'],僅在秋季期間獲得,堅果顏色,無,True,False,FtrNutMobile_Remake_0_0,1.0.0,"{'bodys': {'棕色堅果': '0', '白色堅果': '1'}, 'pattrens': {}}"
6078,furnitures,樹果燈,きのみのランプ,tree's bounty lamp,,3200,小物件,燈,['奇幻'],樹果‧落葉,True,1x1,DIY,True,"[{'count': 6, 'itemName': '橡栗'}, {'count': 4, 'itemName': '黏土'}]",['氣球'],僅在秋季期間獲得,堅果顏色,無,True,False,FtrNutLamp_Remake_0_0,1.0.0,"{'bodys': {'紅色堅果': '0', '白色堅果': '1'}, 'pattrens': {}}"
6079,furnitures,小樹果樹,ちいさなきのみのツリー,tree's bounty little tree,,4120,小物件,季節性裝飾,"['派對', '奇幻']",樹果‧落葉,False,1x1,DIY,True,"[{'count': 6, 'itemName': '松果'}, {'count': 4, 'itemName': '橡栗'}, {'count': 1, 'itemName': '硬木材'}]","['氣球', '西施惠']",僅在秋季期間獲得,堅果顏色,無,True,False,FtrNutTreeS_Remake_0_0,1.0.0,"{'bodys': {'棕色堅果': '0', '白色堅果': '1'}, 'pattrens': {}}"
6080,furnitures,大樹果樹,おおきなきのみのツリー,tree's bounty big tree,,6080,家具,季節性裝飾,"['派對', '奇幻']",樹果‧落葉,False,1x1,DIY,True,"[{'count': 5, 'itemName': '松果'}, {'count': 4, 'itemName': '橡栗'}, {'count': 4, 'itemName': '楓葉'}, {'count': 8, 'itemName': '樹枝'}, {'count': 4, 'itemName': '黏土'}]",['氣球'],僅在楓葉季節期間獲得,堅果顏色,無,True,False,FtrNutTreeL_Remake_0_0,1.0.0,"{'bodys': {'棕色堅果': '0', '白色堅果': '1'}, 'pattrens': {}}"
